movieId,title,genres,tags
318,Shawshank Redemption,,
326,To Live (Huozhe) (1994),Drama,In Netflix queue
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Enterprise
337,What's Eating Gilbert Grape (1993),Drama,mental illness
338,Virtuosity (1995),Action|Sci-Fi|Thriller,serial killer
339,While You Were Sleeping (1995),Comedy|Romance,coma
342,Muriel's Wedding (1994),Comedy,Australia
342,Muriel's Wedding (1994),Comedy,weddings
345,Adventures of Priscilla,,
345,Adventures of Priscilla,,
345,Adventures of Priscilla,,
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Tom Clancy
350,Client,,
351,Corrina,,
356,Forrest Gump (1994),Comedy|Drama|Romance|War,shrimp
356,Forrest Gump (1994),Comedy|Drama|Romance|War,Vietnam
356,Forrest Gump (1994),Comedy|Drama|Romance|War,bubba gump shrimp
356,Forrest Gump (1994),Comedy|Drama|Romance|War,lieutenant dan
356,Forrest Gump (1994),Comedy|Drama|Romance|War,stupid is as stupid does
356,Forrest Gump (1994),Comedy|Drama|Romance|War,bittersweet
356,Forrest Gump (1994),Comedy|Drama|Romance|War,emotional
356,Forrest Gump (1994),Comedy|Drama|Romance|War,heartwarming
356,Forrest Gump (1994),Comedy|Drama|Romance|War,touching
357,Four Weddings and a Funeral (1994),Comedy|Romance,wedding
361,It Could Happen to You (1994),Comedy|Drama|Romance,gambling
363,Wonderful,,
363,Wonderful,,
364,Lion King,,
364,Lion King,,
364,Lion King,,
364,Lion King,,
364,Lion King,,
371,Paper,,
377,Speed (1994),Action|Romance|Thriller,bus
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,spies
381,When a Man Loves a Woman (1994),Drama|Romance,alcoholism
410,Addams Family Values (1993),Children|Comedy|Fantasy,black comedy
410,Addams Family Values (1993),Children|Comedy|Fantasy,Christina Ricci
410,Addams Family Values (1993),Children|Comedy|Fantasy,Christopher Lloyd
410,Addams Family Values (1993),Children|Comedy|Fantasy,dark comedy
410,Addams Family Values (1993),Children|Comedy|Fantasy,family
410,Addams Family Values (1993),Children|Comedy|Fantasy,gothic
412,Age of Innocence,,
413,Airheads (1994),Comedy,Comedy
421,Black Beauty (1994),Adventure|Children|Drama,horses
425,Blue Sky (1994),Drama|Romance,mental illness
425,Blue Sky (1994),Drama|Romance,Oscar (Best Actress)
431,Carlito's Way (1993),Crime|Drama,Al Pacino
431,Carlito's Way (1993),Crime|Drama,gangster
431,Carlito's Way (1993),Crime|Drama,mafia
440,Dave (1993),Comedy|Romance,President
454,Firm,,
457,Fugitive,,
471,Hudsucker Proxy,,
474,In the Line of Fire (1993),Action|Thriller,assassination
475,In the Name of the Father (1993),Drama,Ireland
477,What's Love Got to Do with It? (1993),Drama|Musical,biopic
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Dinosaur
488,M. Butterfly (1993),Drama|Romance,Japan
488,M. Butterfly (1993),Drama|Romance,sexuality
497,Much Ado About Nothing (1993),Comedy|Romance,Shakespeare
500,Mrs. Doubtfire (1993),Comedy|Drama,cross dressing
500,Mrs. Doubtfire (1993),Comedy|Drama,divorce
500,Mrs. Doubtfire (1993),Comedy|Drama,men in drag
508,Philadelphia (1993),Drama,AIDs
513,Radioland Murders (1994),Comedy|Mystery|Romance,radio
513,Radioland Murders (1994),Comedy|Mystery|Romance,show business
515,Remains of the Day,,
515,Remains of the Day,,
516,Renaissance Man (1994),Comedy|Drama,military
522,Romper Stomper (1992),Action|Drama,Australia
522,Romper Stomper (1992),Action|Drama,racism
522,Romper Stomper (1992),Action|Drama,violence
524,Rudy (1993),Drama,football
527,Schindler's List (1993),Drama|War,moving
527,Schindler's List (1993),Drama|War,thought-provoking
527,Schindler's List (1993),Drama|War,Holocaust
527,Schindler's List (1993),Drama|War,based on a true story
527,Schindler's List (1993),Drama|War,biography
527,Schindler's List (1993),Drama|War,disturbing
527,Schindler's List (1993),Drama|War,holocaust
529,Searching for Bobby Fischer (1993),Drama,chess
531,Secret Garden,,
534,Shadowlands (1993),Drama|Romance,C.S. Lewis
535,Short Cuts (1993),Drama,large cast
538,Six Degrees of Separation (1993),Drama,race
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Empire State Building
540,Sliver (1993),Thriller,bad
541,Blade Runner (1982),Action|Sci-Fi|Thriller,sci-fi
541,Blade Runner (1982),Action|Sci-Fi|Thriller,robots
541,Blade Runner (1982),Action|Sci-Fi|Thriller,androids
541,Blade Runner (1982),Action|Sci-Fi|Thriller,artificial intelligence
541,Blade Runner (1982),Action|Sci-Fi|Thriller,atmospheric
541,Blade Runner (1982),Action|Sci-Fi|Thriller,cyberpunk
541,Blade Runner (1982),Action|Sci-Fi|Thriller,future
541,Blade Runner (1982),Action|Sci-Fi|Thriller,mindfuck
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Philip K. Dick
541,Blade Runner (1982),Action|Sci-Fi|Thriller,atmospheric
541,Blade Runner (1982),Action|Sci-Fi|Thriller,dreamlike
541,Blade Runner (1982),Action|Sci-Fi|Thriller,existentialism
541,Blade Runner (1982),Action|Sci-Fi|Thriller,philosophical
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,beat poetry
551,Nightmare Before Christmas,,
551,Nightmare Before Christmas,,
552,Three Musketeers,,
556,War Room,,
562,Welcome to the Dollhouse (1995),Comedy|Drama,adolescence
586,Home Alone (1990),Children|Comedy,christmas
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,overrated
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Disney
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,apocalypse
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Arnold Schwarzenegger
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,nuclear war
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,sci-fi
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Suspense
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,time travel
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,robots
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Scifi masterpiece
590,Dances with Wolves (1990),Adventure|Drama|Western,American Indians
590,Dances with Wolves (1990),Adventure|Drama|Western,Native Americans
592,Batman (1989),Action|Crime|Thriller,superhero
593,Silence of the Lambs,,
593,Silence of the Lambs,,
593,Silence of the Lambs,,
593,Silence of the Lambs,,
593,Silence of the Lambs,,
593,Silence of the Lambs,,
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,Disney
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Disney
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,Disney
597,Pretty Woman (1990),Comedy|Romance,prostitution
608,Fargo (1996),Comedy|Crime|Drama|Thriller,based on a true story
608,Fargo (1996),Comedy|Crime|Drama|Thriller,dark comedy
608,Fargo (1996),Comedy|Crime|Drama|Thriller,KIDNAPPING
608,Fargo (1996),Comedy|Crime|Drama|Thriller,Steve Buscemi
608,Fargo (1996),Comedy|Crime|Drama|Thriller,Coen Brothers
616,Aristocats,,
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,edward norton
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,psychology
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,suspense
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,thought-provoking
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,twist ending
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,priest
638,Jack and Sarah (1995),Romance,babies
647,Courage Under Fire (1996),Action|Crime|Drama|War,Gulf War
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,based on a TV show
668,Song of the Little Road (Pather Panchali) (1955),Drama,India
670,World of Apu,,
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,spoof
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Bugs Bunny
707,Mulholland Falls (1996),Crime|Drama|Thriller,bad
708,Truth About Cats & Dogs,,
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Aardman
728,Cold Comfort Farm (1995),Comedy,In Netflix queue
733,Rock,,
733,Rock,,
733,Rock,,
736,Twister (1996),Action|Adventure|Romance|Thriller,Disaster
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,Aardman
748,Arrival,,
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,dark comedy
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Atomic bomb
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,black comedy
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,dark comedy
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,satire
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,purity of essence
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Slim Pickens
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,black comedy
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,dark comedy
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Quirky
778,Trainspotting (1996),Comedy|Crime|Drama,based on a book
778,Trainspotting (1996),Comedy|Crime|Drama,dark comedy
778,Trainspotting (1996),Comedy|Crime|Drama,narrated
778,Trainspotting (1996),Comedy|Crime|Drama,drug abuse
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,aliens
800,Lone Star (1996),Drama|Mystery|Western,In Netflix queue
805,Time to Kill,,
818,Very Brady Sequel,,
830,First Wives Club,,
832,Ransom (1996),Crime|Thriller,kidnapping
832,Ransom (1996),Crime|Thriller,GIVE ME BACK MY SON!
832,Ransom (1996),Crime|Thriller,It was melodramatic and kind of dumb
832,Ransom (1996),Crime|Thriller,Mel Gibson
836,Chain Reaction (1996),Action|Adventure|Thriller,seen at the cinema
838,Emma (1996),Comedy|Drama|Romance,Jane Austen
852,Tin Cup (1996),Comedy|Drama|Romance,golf
858,Godfather,,
892,Twelfth Night (1996),Comedy|Drama|Romance,Shakespeare
898,Philadelphia Story,,
899,Singin' in the Rain (1952),Comedy|Musical|Romance,movie business
900,American in Paris,,
902,Breakfast at Tiffany's (1961),Drama|Romance,Capote
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,falling
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,Alfred Hitchcock
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,Atmospheric
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,imdb top 250
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,James Stewart
904,Rear Window (1954),Mystery|Thriller,voyeurism
904,Rear Window (1954),Mystery|Thriller,imdb top 250
904,Rear Window (1954),Mystery|Thriller,James Stewart
904,Rear Window (1954),Mystery|Thriller,mystery
904,Rear Window (1954),Mystery|Thriller,photographer
904,Rear Window (1954),Mystery|Thriller,photography
905,It Happened One Night (1934),Comedy|Romance,Screwball
906,Gaslight (1944),Drama|Thriller,Brooch
907,Gay Divorcee,,
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,Mount Rushmore
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,Alfred Hitchcock
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,imdb top 250
909,Apartment,,
910,Some Like It Hot (1959),Comedy|Crime,men in drag
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,heist
912,Casablanca (1942),Drama|Romance,start of a beautiful friendship
913,Maltese Falcon,,
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,George Bernard Shaw
915,Sabrina (1954),Comedy|Romance,rich guy - poor girl
916,Roman Holiday (1953),Comedy|Drama|Romance,Italy
916,Roman Holiday (1953),Comedy|Drama|Romance,royalty
918,Meet Me in St. Louis (1944),Musical,1900s
919,Wizard of Oz,,
919,Wizard of Oz,,
920,Gone with the Wind (1939),Drama|Romance|War,Civil War
921,My Favorite Year (1982),Comedy,television
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,movies
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,eerie
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,movie business
923,Citizen Kane (1941),Drama|Mystery,Rosebud
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Hal
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,space
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,aliens
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,apes
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Arthur C. Clarke
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,artificial intelligence
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,atmospheric
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,cinematography
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,classic
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,computer
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,confusing ending
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,cult film
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Dull
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,future
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,futuristic
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,imdb top 250
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,masterpiece
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,meditative
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,music
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,mystery
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Oscar (Best Effects - Visual Effects)
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,overrated
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,philosophical
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,relaxing
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,revolutionary
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,robots
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,sci-fi
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,setting:space/space ship
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,slow
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,slow paced
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,soundtrack
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,space
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,space travel
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,spacecraft
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Stanley Kubrick
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,superb soundtrack
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,surreal
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,technology
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,tedious
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,visual
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,visually appealing
926,All About Eve (1950),Drama,Hollywood
927,Women,,
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,Mrs. DeWinter
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,Europe
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,journalism
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,war
930,Notorious (1946),Film-Noir|Romance|Thriller,assassination
931,Spellbound (1945),Mystery|Romance|Thriller,amnesia
934,Father of the Bride (1950),Comedy,wedding
936,Ninotchka (1939),Comedy|Romance,Cold War
936,Ninotchka (1939),Comedy|Romance,Russia
938,Gigi (1958),Musical,prostitution
940,Adventures of Robin Hood,,
941,Mark of Zorro,,
943,Ghost and Mrs. Muir,,
944,Lost Horizon (1937),Drama,Shangri-La
945,Top Hat (1935),Comedy|Musical|Romance,Astaire and Rogers
947,My Man Godfrey (1936),Comedy|Romance,butler
947,My Man Godfrey (1936),Comedy|Romance,homeless
947,My Man Godfrey (1936),Comedy|Romance,screwball
948,Giant (1956),Drama|Romance|Western,oil
950,Thin Man,,
951,His Girl Friday (1940),Comedy|Romance,Screwball
952,Around the World in 80 Days (1956),Adventure|Comedy,race
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,Christmas
954,Mr. Smith Goes to Washington (1939),Drama,Politics
955,Bringing Up Baby (1938),Comedy|Romance,leopard
955,Bringing Up Baby (1938),Comedy|Romance,screwball
956,Penny Serenade (1941),Drama|Romance,adoption
965,39 Steps,,
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,zombies
969,African Queen,,
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,crime
971,Cat on a Hot Tin Roof (1958),Drama,Tennessee Williams
973,Meet John Doe (1941),Comedy|Drama,journalism
976,Farewell to Arms,,
986,Fly Away Home (1996),Adventure|Children,Animal movie
991,Michael Collins (1996),Drama,Ireland
994,Big Night (1996),Comedy|Drama,food
1006,Chamber,,
1006,Chamber,,
1010,Love Bug,,
1010,Love Bug,,
1013,Parent Trap,,
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,Disney
1025,Sword in the Stone,,
1025,Sword in the Stone,,
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Disney
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,nanny
1029,Dumbo (1941),Animation|Children|Drama|Musical,Disney
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,Disney
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,Disney
1033,Fox and the Hound,,
1035,Sound of Music,,
1041,Secrets & Lies (1996),Drama,In Netflix queue
1042,That Thing You Do! (1996),Comedy|Drama,Music
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,Amazing Cinematography
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,Leonardo DiCaprio
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,shakespeare
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,updated classics
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,Shakespeare
1066,Shall We Dance (1937),Comedy|Musical|Romance,Astaire and Rogers
1068,Crossfire (1947),Crime|Film-Noir,anti-Semitism
1076,Innocents,,
1079,Fish Called Wanda,,
1080,Monty Python's Life of Brian (1979),Comedy,Bible
1080,Monty Python's Life of Brian (1979),Comedy,parody
1080,Monty Python's Life of Brian (1979),Comedy,religion
1081,Victor/Victoria (1982),Comedy|Musical|Romance,cross dressing
1082,Candidate,,
1084,Bonnie and Clyde (1967),Crime|Drama,1920s
1084,Bonnie and Clyde (1967),Crime|Drama,gangsters
1088,Dirty Dancing (1987),Drama|Musical|Romance,dance
1088,Dirty Dancing (1987),Drama|Musical|Romance,music
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,ensemble cast
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,nonlinear
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Quentin Tarantino
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,stylized
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,heist
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,violence
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,humorous
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,neo-noir
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Quentin Tarantino
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,religion
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Tarantino
1090,Platoon (1986),Drama|War,Vietnam
1093,Doors,,
1093,Doors,,
1093,Doors,,
1096,Sophie's Choice (1982),Drama,Holocaust
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,aliens
1101,Top Gun (1986),Action|Romance,predictable
1101,Top Gun (1986),Action|Romance,Navy
1103,Rebel Without a Cause (1955),Drama,1950s
1103,Rebel Without a Cause (1955),Drama,adolescence
1104,Streetcar Named Desire,,
1120,People vs. Larry Flynt,,
1124,On Golden Pond (1981),Drama,aging
1125,Return of the Pink Panther,,
1135,Private Benjamin (1980),Comedy,military
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,british comedy
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,Monty Python
